[FIPS CODE ,  SHORT NAME ,  FULL NAME ,  STATE ,  LATATUDE ,  LONGITUDE ,  POPULATION (2020) ,  AREA (SQ MI)]
[27011, Big Stone, Big Stone County, MN, 45.4261, -96.411, 5127, 499.02]
[48195, Hansford, Hansford County, TX, 36.2774, -101.3546, 5119, 919.81]
[48169, Garza, Garza County, TX, 33.1799, -101.2984, 5118, 893.41]
[36041, Hamilton, Hamilton County, NY, 43.6611, -74.4974, 5089, 1717.37]
[8091, Ouray, Ouray County, CO, 38.1555, -107.7693, 5087, 541.59]
[47137, Pickett, Pickett County, TN, 36.5584, -85.0749, 5079, 162.98]
[30101, Toole, Toole County, MT, 48.6554, -111.6956, 5061, 1915.65]
[54105, Wirt, Wirt County, WV, 39.0225, -81.3787, 5053, 232.51]
[48107, Crosby, Crosby County, TX, 33.6147, -101.3, 5041, 900.2]
[40007, Beaver, Beaver County, OK, 36.7497, -100.4768, 5028, 1814.67]
[20171, Scott, Scott County, KS, 38.4822, -100.9069, 5027, 717.54]
[17153, Pulaski, Pulaski County, IL, 37.2232, -89.1266, 5015, 199.19]
[22023, Cameron, Cameron Parish, LA, 29.8754, -93.1937, 5015, 1284.89]
[31161, Sheridan, Sheridan County, NE, 42.5048, -102.4089, 5014, 2440.86]
[30061, Mineral, Mineral County, MT, 47.1472, -114.9983, 4959, 1219.44]
[17171, Scott, Scott County, IL, 39.6441, -90.4747, 4937, 250.91]
[38021, Dickey, Dickey County, ND, 46.1102, -98.5047, 4935, 1131.47]
[31169, Thayer, Thayer County, NE, 40.1762, -97.595, 4901, 573.81]
[17003, Alexander, Alexander County, IL, 37.1915, -89.3375, 4875, 235.51]
[13259, Stewart, Stewart County, GA, 32.0785, -84.8352, 4869, 458.73]
[48483, Wheeler, Wheeler County, TX, 35.4012, -100.2698, 4862, 914.52]
[51045, Craig, Craig County, VA, 37.4817, -80.2114, 4856, 329.53]
[8121, Washington, Washington County, CO, 39.971, -103.2012, 4831, 2518.03]
[17059, Gallatin, Gallatin County, IL, 37.7628, -88.2305, 4819, 323.07]
[20147, Phillips, Phillips County, KS, 39.7846, -99.347, 4813, 885.88]
[20163, Rooks, Rooks County, KS, 39.3502, -99.325, 4813, 890.53]
[16071, Oneida, Oneida County, ID, 42.195, -112.5394, 4768, 1200.06]
[21039, Carlisle, Carlisle County, KY, 36.8532, -88.971, 4762, 189.43]
[16003, Adams, Adams County, ID, 44.8896, -116.4538, 4744, 1363.06]
[48247, Jim Hogg, Jim Hogg County, TX, 27.0434, -98.6973, 4727, 1136.14]
[2070, Dillingham, Dillingham Census Area, AK, 59.8003, -158.2346, 4724, 18568.78]
[5013, Calhoun, Calhoun County, AR, 33.5581, -92.503, 4704, 628.58]
[29199, Scotland, Scotland County, MO, 40.4526, -92.1471, 4686, 436.67]
[53069, Wahkiakum, Wahkiakum County, WA, 46.2918, -123.4244, 4658, 263.38]
[55037, Florence, Florence County, WI, 45.8485, -88.3981, 4646, 488.2]
[20157, Republic, Republic County, KS, 39.8278, -97.6506, 4646, 717.37]
[19159, Ringgold, Ringgold County, IA, 40.7352, -94.244, 4645, 535.5]
[29171, Putnam, Putnam County, MO, 40.4789, -93.0162, 4642, 517.32]
[56017, Hot Springs, Hot Springs County, WY, 43.719, -108.4422, 4620, 2004.09]
[48103, Crane, Crane County, TX, 31.4286, -102.5156, 4610, 785.07]
[37095, Hyde, Hyde County, NC, 35.5306, -76.2517, 4592, 612.7]
[31065, Furnas, Furnas County, NE, 40.1764, -99.9123, 4568, 719.13]
[32021, Mineral, Mineral County, NV, 38.5386, -118.4349, 4542, 3752.84]
[31123, Morrill, Morrill County, NE, 41.716, -103.0105, 4534, 1423.84]
[13249, Schley, Schley County, GA, 32.2617, -84.3148, 4513, 166.91]
[48333, Mills, Mills County, TX, 31.4952, -98.5954, 4511, 748.26]
[8095, Phillips, Phillips County, CO, 40.594, -102.3576, 4496, 687.93]
[16037, Custer, Custer County, ID, 44.2411, -114.2817, 4470, 4920.94]
[21105, Hickman, Hickman County, KY, 36.6781, -88.9761, 4439, 242.27]
[42023, Cameron, Cameron County, PA, 41.4367, -78.204, 4427, 396.23]
[32017, Lincoln, Lincoln County, NV, 37.6433, -114.8775, 4405, 10633.2]
[48267, Kimble, Kimble County, TX, 30.4868, -99.7487, 4389, 1250.99]
[35019, Guadalupe, Guadalupe County, NM, 34.8633, -104.7906, 4381, 3030.48]
[40043, Dewey, Dewey County, OK, 35.9876, -99.0079, 4360, 999.48]
[46091, Marshall, Marshall County, SD, 45.7586, -97.5986, 4344, 838.07]
[17013, Calhoun, Calhoun County, IL, 39.1693, -90.6676, 4330, 253.83]
[46039, Deuel, Deuel County, SD, 44.76, -96.668, 4328, 622.69]
[55078, Menominee, Menominee County, WI, 45.0044, -88.71, 4252, 357.61]
[29087, Holt, Holt County, MO, 40.0944, -95.2155, 4240, 462.69]
[30071, Phillips, Phillips County, MT, 48.2592, -107.9133, 4221, 5140.04]
[35033, Mora, Mora County, NM, 36.0105, -104.945, 4149, 1931.27]
[32029, Storey, Storey County, NV, 39.447, -119.5294, 4140, 262.92]
[40053, Grant, Grant County, OK, 36.7961, -97.7861, 4131, 1000.87]
[38045, LaMoure, LaMoure County, ND, 46.4569, -98.5355, 4118, 1145.94]
[51017, Bath, Bath County, VA, 38.0587, -79.7411, 4100, 529.16]
[31129, Nuckolls, Nuckolls County, NE, 40.1764, -98.0472, 4087, 575.16]
[27069, Kittson, Kittson County, MN, 48.7766, -96.7829, 4084, 1098.8]
[20007, Barber, Barber County, KS, 37.2289, -98.6848, 4069, 1134.07]
[31175, Valley, Valley County, NE, 41.5673, -98.9819, 4066, 568.05]
[46045, Edmunds, Edmunds County, SD, 45.4188, -99.2153, 4048, 1125.96]
[35023, Hidalgo, Hidalgo County, NM, 31.914, -108.7148, 4041, 3436.86]
[38025, Dunn, Dunn County, ND, 47.3568, -102.6182, 4040, 2008.46]
[29197, Schuyler, Schuyler County, MO, 40.4703, -92.521, 4038, 307.3]
[46053, Gregory, Gregory County, SD, 43.1924, -99.1856, 4016, 1014.96]
[53013, Columbia, Columbia County, WA, 46.2975, -117.9078, 4014, 868.63]
[35059, Union, Union County, NM, 36.4816, -103.471, 4013, 3823.74]
[20185, Stafford, Stafford County, KS, 38.031, -98.7174, 3978, 792.05]
[21189, Owsley, Owsley County, KY, 37.4192, -83.6831, 3971, 197.41]
[48319, Mason, Mason County, TX, 30.7177, -99.2261, 3955, 928.8]
[22107, Tensas, Tensas Parish, LA, 32.0019, -91.3401, 3935, 602.78]
[38069, Pierce, Pierce County, ND, 48.2496, -99.9718, 3928, 1018.6]
[46025, Clark, Clark County, SD, 44.8582, -97.7295, 3917, 957.6]
[27125, Red Lake, Red Lake County, MN, 47.8717, -96.0953, 3915, 432.41]
[20119, Meade, Meade County, KS, 37.2382, -100.3662, 3903, 978.09]
[38103, Wells, Wells County, ND, 47.5875, -99.661, 3890, 1271.05]
[28125, Sharkey, Sharkey County, MS, 32.8798, -90.8132, 3872, 431.72]
[20093, Kearny, Kearny County, KS, 38.0003, -101.3199, 3864, 870.54]
[27077, Lake of the Woods, Lake of the Woods County, MN, 48.7712, -94.9046, 3821, 1297.87]
[46031, Corson, Corson County, SD, 45.7086, -101.1969, 3806, 2469.69]
[38081, Sargent, Sargent County, ND, 46.1078, -97.6306, 3804, 858.51]
[29103, Knox, Knox County, MO, 40.1283, -92.1481, 3756, 504.01]
[35003, Catron, Catron County, NM, 33.9153, -108.4046, 3743, 6923.69]
[38085, Sioux, Sioux County, ND, 46.1127, -101.0404, 3740, 1094.09]
[17151, Pope, Pope County, IL, 37.4127, -88.5615, 3739, 368.77]
[46085, Lyman, Lyman County, SD, 43.8958, -99.8474, 3724, 1641.94]
[30097, Sweet Grass, Sweet Grass County, MT, 45.8138, -109.941, 3720, 1855.21]
[13101, Echols, Echols County, GA, 30.7101, -82.894, 3709, 414.89]
[40045, Ellis, Ellis County, OK, 36.2184, -99.7546, 3683, 1231.52]
[16061, Lewis, Lewis County, ID, 46.237, -116.4263, 3682, 478.8]
[31029, Chase, Chase County, NE, 40.5242, -101.698, 3671, 894.42]
[30091, Sheridan, Sheridan County, MT, 48.7212, -104.5047, 3669, 1677.08]
[48151, Fisher, Fisher County, TX, 32.7428, -100.4022, 3655, 898.94]
[20081, Haskell, Haskell County, KS, 37.5622, -100.8712, 3641, 577.52]
[38019, Cavalier, Cavalier County, ND, 48.7723, -98.4648, 3633, 1488.75]
[19003, Adams, Adams County, IA, 41.029, -94.6992, 3622, 423.44]
[8023, Costilla, Costilla County, CO, 37.2781, -105.4282, 3607, 1226.95]
[17069, Hardin, Hardin County, IL, 37.5182, -88.2668, 3605, 177.53]
[51720, Norton, Norton City, VA, 36.9315, -82.6262, 3577, 7.48]
[20183, Smith, Smith County, KS, 39.7852, -98.7855, 3552, 895.47]
[48197, Hardeman, Hardeman County, TX, 34.2902, -99.7457, 3501, 695.11]
[2013, Aleutians East, Aleutians East Borough, AK, 55.3669, -161.9805, 3491, 6981.94]
[48023, Baylor, Baylor County, TX, 33.6165, -99.2135, 3485, 867.48]
[29129, Mercer, Mercer County, MO, 40.4223, -93.5686, 3482, 453.84]
[46061, Hanson, Hanson County, SD, 43.6748, -97.7873, 3472, 434.51]
[30039, Granite, Granite County, MT, 46.4045, -113.4404, 3462, 1727.42]
[20141, Osborne, Osborne County, KS, 39.3503, -98.7679, 3452, 892.5]
[8009, Baca, Baca County, CO, 37.3192, -102.5605, 3428, 2554.97]
[37177, Tyrrell, Tyrrell County, NC, 35.8172, -76.209, 3423, 389.04]
[2195, Petersburg, Petersburg Borough, AK, 57.1204, -132.934, 3409, 3281.98]
[48229, Hudspeth, Hudspeth County, TX, 31.4562, -105.3865, 3403, 4570.98]
[20019, Chautauqua, Chautauqua County, KS, 37.15, -96.2454, 3370, 638.88]
[31181, Webster, Webster County, NE, 40.1764, -98.5, 3360, 574.91]
[40129, Roger Mills, Roger Mills County, OK, 35.6883, -99.6958, 3359, 1141.14]
[38031, Foster, Foster County, ND, 47.4571, -98.883, 3358, 635.45]
[48081, Coke, Coke County, TX, 31.8886, -100.53, 3353, 911.47]
[46007, Bennett, Bennett County, SD, 43.195, -101.664, 3345, 1184.71]
[48095, Concho, Concho County, TX, 31.3266, -99.864, 3328, 983.8]
[31125, Nance, Nance County, NE, 41.3973, -97.9922, 3324, 441.63]
[48275, Knox, Knox County, TX, 33.6061, -99.7414, 3307, 850.62]
[48435, Sutton, Sutton County, TX, 30.4984, -100.5382, 3277, 1453.93]
[48129, Donley, Donley County, TX, 34.9654, -100.814, 3257, 926.89]
[38029, Emmons, Emmons County, ND, 46.2851, -100.2387, 3254, 1510.44]
[31105, Kimball, Kimball County, NE, 41.1978, -103.7149, 3248, 951.85]
[27155, Traverse, Traverse County, MN, 45.7722, -96.4716, 3243, 573.9]
[48211, Hemphill, Hemphill County, TX, 35.8376, -100.2706, 3234, 906.29]
[48383, Reagan, Reagan County, TX, 31.3661, -101.5231, 3232, 1175.3]
[40059, Harper, Harper County, OK, 36.7888, -99.6673, 3203, 1039.02]
[48461, Upton, Upton County, TX, 31.3688, -102.0431, 3191, 1241.32]
[48417, Shackelford, Shackelford County, TX, 32.7359, -99.354, 3175, 914.29]
[48271, Kinney, Kinney County, TX, 29.3502, -100.418, 3157, 1360.06]
[46059, Hand, Hand County, SD, 44.5478, -99.0049, 3140, 1436.61]
[20207, Woodson, Woodson County, KS, 37.8867, -95.7401, 3109, 497.82]
[38063, Nelson, Nelson County, ND, 47.9217, -98.192, 3016, 981.78]
[46117, Stanley, Stanley County, SD, 44.4123, -100.7359, 3015, 1444.43]
[46105, Perkins, Perkins County, SD, 45.4905, -102.4757, 3001, 2870.48]
[31163, Sherman, Sherman County, NE, 41.2206, -98.9762, 2967, 565.83]
[20165, Rush, Rush County, KS, 38.5231, -99.3092, 2947, 717.76]
[13125, Glascock, Glascock County, GA, 33.2293, -82.6107, 2932, 143.74]
[20105, Lincoln, Lincoln County, KS, 39.0453, -98.2077, 2923, 719.4]
[48295, Lipscomb, Lipscomb County, TX, 36.2776, -100.2731, 2918, 932.18]
[20089, Jewell, Jewell County, KS, 39.7847, -98.2183, 2916, 909.78]
[38011, Bowman, Bowman County, ND, 46.1126, -103.5206, 2906, 1161.81]
[31017, Brown, Brown County, NE, 42.43, -99.9295, 2869, 1221.33]
[13061, Clay, Clay County, GA, 31.6262, -84.9801, 2850, 195.38]
[31083, Harlan, Harlan County, NE, 40.1765, -99.4046, 2847, 553.47]
[31061, Franklin, Franklin County, NE, 40.1763, -98.9528, 2846, 575.82]
[46043, Douglas, Douglas County, SD, 43.3869, -98.3661, 2828, 431.8]
[48105, Crockett, Crockett County, TX, 30.7231, -101.412, 2822, 2807.33]
[31135, Perkins, Perkins County, NE, 40.851, -101.6497, 2821, 883.34]
[48191, Hall, Hall County, TX, 34.5308, -100.6811, 2820, 883.49]
[46071, Jackson, Jackson County, SD, 43.6943, -101.6281, 2802, 1863.91]
[48385, Real, Real County, TX, 29.8318, -99.8222, 2802, 699.2]
[20063, Gove, Gove County, KS, 38.9161, -100.483, 2799, 1071.67]
[13007, Baker, Baker County, GA, 31.3261, -84.4447, 2790, 341.94]
[20047, Edwards, Edwards County, KS, 37.8876, -99.3121, 2779, 621.89]
[20195, Trego, Trego County, KS, 38.9143, -99.8728, 2777, 889.48]
[30025, Fallon, Fallon County, MT, 46.334, -104.4174, 2760, 1620.77]
[6091, Sierra, Sierra County, CA, 39.5803, -120.5161, 2746, 953.21]
[20039, Decatur, Decatur County, KS, 39.7847, -100.4599, 2726, 893.52]
[20109, Logan, Logan County, KS, 38.9173, -101.1484, 2707, 1072.99]
[16023, Butte, Butte County, ID, 43.7229, -113.172, 2684, 2231.67]
[20135, Ness, Ness County, KS, 38.4794, -99.9162, 2653, 1074.75]
[46003, Aurora, Aurora County, SD, 43.718, -98.5615, 2642, 708.43]
[49033, Rich, Rich County, UT, 41.6323, -111.2445, 2631, 1028.78]
[20023, Cheyenne, Cheyenne County, KS, 39.7859, -101.7319, 2628, 1019.89]
[2066, Copper River, Copper River Census Area, AK, 61.8855, -143.97, 2626, 0.0]
[20129, Morton, Morton County, KS, 37.1914, -101.7992, 2611, 729.73]
[48087, Collingsworth, Collingsworth County, TX, 34.9648, -100.27, 2588, 918.44]
[49055, Wayne, Wayne County, UT, 38.3244, -110.9038, 2584, 2460.68]
[31063, Frontier, Frontier County, NE, 40.5301, -100.3942, 2569, 974.59]
[31087, Hitchcock, Hitchcock County, NE, 40.1763, -101.0423, 2569, 709.94]
[20017, Chase, Chase County, KS, 38.302, -96.594, 2561, 773.06]
[48079, Cochran, Cochran County, TX, 33.6042, -102.8285, 2550, 775.15]
[31133, Pawnee, Pawnee County, NE, 40.1315, -96.2371, 2530, 431.08]
[20153, Rawlins, Rawlins County, KS, 39.7852, -101.0765, 2516, 1069.42]
[38051, McIntosh, McIntosh County, ND, 46.1118, -99.4412, 2497, 974.73]
[20075, Hamilton, Hamilton County, KS, 37.9991, -101.7912, 2471, 996.51]
[20049, Elk, Elk County, KS, 37.4537, -96.2441, 2453, 644.27]
[8033, Dolores, Dolores County, CO, 37.7517, -108.5174, 2432, 1067.05]
[38041, Hettinger, Hettinger County, ND, 46.4325, -102.4603, 2432, 1132.22]
[20179, Sheridan, Sheridan County, KS, 39.3503, -100.4418, 2426, 895.96]
[20097, Kiowa, Kiowa County, KS, 37.5582, -99.2861, 2422, 722.64]
[40057, Harmon, Harmon County, OK, 34.7441, -99.8462, 2406, 537.19]
[20065, Graham, Graham County, KS, 39.3497, -99.8832, 2389, 898.52]
[46107, Potter, Potter County, SD, 45.0645, -99.9572, 2388, 861.14]
[46111, Sanborn, Sanborn County, SD, 44.0234, -98.0913, 2384, 569.32]
[13307, Webster, Webster County, GA, 32.0468, -84.5511, 2381, 209.12]
[48413, Schleicher, Schleicher County, TX, 30.8974, -100.5383, 2381, 1310.63]
[46137, Ziebach, Ziebach County, SD, 44.9804, -101.6658, 2377, 1961.27]
[38043, Kidder, Kidder County, ND, 46.9801, -99.7801, 2377, 1351.19]
[56027, Niobrara, Niobrara County, WY, 43.0565, -104.4754, 2368, 2626.04]
[53023, Garfield, Garfield County, WA, 46.4316, -117.5452, 2353, 710.69]
[2105, Hoonah-Angoon, Hoonah-Angoon Census Area, AK, 58.287, -135.6393, 2311, 7524.92]
[38027, Eddy, Eddy County, ND, 47.7176, -98.9016, 2307, 630.17]
[8115, Sedgwick, Sedgwick County, CO, 40.8759, -102.3518, 2304, 548.04]
[38075, Renville, Renville County, ND, 48.719, -101.6578, 2304, 877.05]
[46097, Miner, Miner County, SD, 44.0219, -97.6102, 2300, 570.31]
[51091, Highland, Highland County, VA, 38.3623, -79.5686, 2296, 415.16]
[48421, Sherman, Sherman County, TX, 36.2777, -101.8934, 2295, 923.04]
[21201, Robertson, Robertson County, KY, 38.5188, -84.052, 2283, 99.91]
[38037, Grant, Grant County, ND, 46.3583, -101.6397, 2269, 1659.14]
[13239, Quitman, Quitman County, GA, 31.8673, -85.0188, 2264, 151.24]
[48359, Oldham, Oldham County, TX, 35.405, -102.6028, 2249, 1500.53]
[38039, Griggs, Griggs County, ND, 47.4573, -98.237, 2245, 708.82]
[40025, Cimarron, Cimarron County, OK, 36.7483, -102.5178, 2218, 1834.74]
[31077, Greeley, Greeley County, NE, 41.5674, -98.5212, 2202, 569.81]
[48109, Culberson, Culberson County, TX, 31.447, -104.5173, 2195, 3812.8]
[38023, Divide, Divide County, ND, 48.8149, -103.4872, 2167, 1260.79]
[38013, Burke, Burke County, ND, 48.791, -102.5182, 2156, 1103.57]
[46089, McPherson, McPherson County, SD, 45.7664, -99.2214, 2145, 1136.64]
[38001, Adams, Adams County, ND, 46.0968, -102.5284, 2145, 987.62]
[26083, Keweenaw, Keweenaw County, MI, 47.628, -88.4346, 2133, 540.11]
[46049, Faulk, Faulk County, SD, 45.071, -99.1453, 2126, 981.75]
[20203, Wichita, Wichita County, KS, 38.4821, -101.3474, 2091, 718.57]
[2275, Wrangell, Wrangell City and Borough, AK, 56.3323, -132.0221, 2088, 2541.48]
[2100, Haines, Haines Borough, AK, 59.1186, -135.5007, 2086, 2318.6]
[38095, Towner, Towner County, ND, 48.6855, -99.2457, 2079, 1024.56]
[30045, Judith Basin, Judith Basin County, MT, 47.0454, -110.266, 2071, 1869.82]
[30107, Wheatland, Wheatland County, MT, 46.4663, -109.8446, 2056, 1423.2]
[31073, Gosper, Gosper County, NE, 40.5148, -99.8307, 2040, 458.16]
[20187, Stanton, Stanton County, KS, 37.563, -101.7842, 2038, 680.35]
[30059, Meagher, Meagher County, MT, 46.5982, -110.8857, 2007, 2391.91]
[20025, Clark, Clark County, KS, 37.2355, -99.8203, 1974, 974.63]
[41021, Gilliam, Gilliam County, OR, 45.3783, -120.2108, 1971, 1204.81]
[2068, Denali, Denali Borough, AK, 63.6714, -150.0118, 1969, 12751.41]
[48327, Menard, Menard County, TX, 30.8898, -99.8206, 1955, 902.03]
[30051, Liberty, Liberty County, MT, 48.5617, -111.0246, 1952, 1430.05]
[46095, Mellette, Mellette County, SD, 43.5813, -100.76, 1943, 1307.31]
[41055, Sherman, Sherman County, OR, 45.4052, -120.6894, 1938, 823.69]
[29227, Worth, Worth County, MO, 40.4791, -94.4221, 1934, 266.61]
[48243, Jeff Davis, Jeff Davis County, TX, 30.7154, -104.14, 1865, 2264.56]
[31049, Deuel, Deuel County, NE, 41.1116, -102.3339, 1847, 439.85]
[38065, Oliver, Oliver County, ND, 47.1153, -101.3403, 1839, 722.51]
[48011, Armstrong, Armstrong County, TX, 34.9649, -101.3574, 1822, 909.11]
[38047, Logan, Logan County, ND, 46.4574, -99.4774, 1819, 992.82]
[30075, Powder River, Powder River County, MT, 45.395, -105.6302, 1815, 3297.3]
[46017, Buffalo, Buffalo County, SD, 44.0763, -99.2048, 1808, 471.38]
[38091, Steele, Steele County, ND, 47.4562, -97.7246, 1804, 712.22]
[46073, Jerauld, Jerauld County, SD, 44.0663, -98.6297, 1772, 526.23]
[31069, Garden, Garden County, NE, 41.6194, -102.3354, 1761, 1704.28]
[48125, Dickens, Dickens County, TX, 33.6165, -100.7789, 1747, 901.72]
[8017, Cheyenne, Cheyenne County, CO, 38.8279, -102.6036, 1741, 1778.28]
[31057, Dundy, Dundy County, NE, 40.1762, -101.6879, 1736, 919.68]
[20033, Comanche, Comanche County, KS, 37.1913, -99.2718, 1729, 788.3]
[46055, Haakon, Haakon County, SD, 44.2945, -101.5399, 1722, 1810.53]
[31071, Garfield, Garfield County, NE, 41.9144, -98.9914, 1718, 569.79]
[49031, Piute, Piute County, UT, 38.3366, -112.1273, 1694, 757.79]
[31015, Boyd, Boyd County, NE, 42.8997, -98.7665, 1688, 539.94]
[30055, McCone, McCone County, MT, 47.6452, -105.7954, 1670, 2643.17]
[38033, Golden Valley, Golden Valley County, ND, 46.9402, -103.8466, 1653, 1000.79]
[20083, Hodgeman, Hodgeman County, KS, 38.0875, -99.8979, 1652, 859.99]
[48447, Throckmorton, Throckmorton County, TX, 33.1775, -99.2123, 1639, 912.55]
[6003, Alpine, Alpine County, CA, 38.5972, -119.8207, 1616, 738.33]
[46021, Campbell, Campbell County, SD, 45.7712, -100.0516, 1593, 733.68]
[32011, Eureka, Eureka County, NV, 39.9838, -116.2686, 1585, 4175.68]
[35011, De Baca, De Baca County, NM, 34.3425, -104.412, 1576, 2322.62]
[13265, Taliaferro, Taliaferro County, GA, 33.5661, -82.8788, 1558, 194.61]
[46119, Sully, Sully County, SD, 44.7156, -100.1322, 1526, 1006.82]
[30019, Daniels, Daniels County, MT, 48.7838, -105.5485, 1494, 1426.11]
[41069, Wheeler, Wheeler County, OR, 44.726, -120.0275, 1485, 1714.75]
[48431, Sterling, Sterling County, TX, 31.8278, -101.0501, 1468, 923.45]
[20101, Lane, Lane County, KS, 38.4813, -100.4664, 1461, 717.46]
[20199, Wallace, Wallace County, KS, 38.9167, -101.7636, 1417, 913.65]
[48235, Irion, Irion County, TX, 31.3039, -100.9824, 1409, 1051.56]
[8061, Kiowa, Kiowa County, CO, 38.4326, -102.7402, 1376, 1767.77]
[8057, Jackson, Jackson County, CO, 40.6664, -106.3428, 1372, 1613.72]
[48101, Cottle, Cottle County, TX, 34.0776, -100.2788, 1368, 900.56]
[31149, Rock, Rock County, NE, 42.4213, -99.4499, 1319, 1008.32]
[30011, Carter, Carter County, MT, 45.5168, -104.5362, 1308, 3340.75]
[20071, Greeley, Greeley County, KS, 38.4806, -101.806, 1304, 778.45]
[38083, Sheridan, Sheridan County, ND, 47.5755, -100.3456, 1303, 972.38]
[48045, Briscoe, Briscoe County, TX, 34.5303, -101.2085, 1301, 900.0]
[48137, Edwards, Edwards County, TX, 29.9827, -100.3048, 1290, 2117.86]
[30079, Prairie, Prairie County, MT, 46.8605, -105.378, 1250, 1736.74]
[2230, Skagway, Skagway Municipality, AK, 59.5614, -135.3382, 1244, 452.33]
[48433, Stonewall, Stonewall County, TX, 33.1792, -100.2534, 1227, 916.31]
[30109, Wibaux, Wibaux County, MT, 46.9653, -104.249, 1193, 889.27]
[46069, Hyde, Hyde County, SD, 44.5473, -99.4871, 1191, 860.52]
[48345, Motley, Motley County, TX, 34.0741, -100.7798, 1183, 989.56]
[31165, Sioux, Sioux County, NE, 42.4877, -103.7589, 1171, 2066.74]
[46063, Harding, Harding County, SD, 45.5803, -103.4958, 1148, 2671.38]
[16025, Camas, Camas County, ID, 43.4633, -114.8058, 1124, 1074.49]
[30033, Garfield, Garfield County, MT, 47.2776, -106.9929, 1094, 4675.36]
[48173, Glasscock, Glasscock County, TX, 31.8694, -101.5208, 1068, 900.22]
[32009, Esmeralda, Esmeralda County, NV, 37.7846, -117.6323, 1028, 3581.88]
[38007, Billings, Billings County, ND, 47.0236, -103.3763, 1024, 1148.85]
[2164, Lake and Peninsula, Lake and Peninsula Borough, AK, 58.6548, -156.1891, 1013, 23652.01]
[8053, Hinsdale, Hinsdale County, CO, 37.8213, -107.3003, 1005, 1117.25]
